"","Month","Year","DecYear","Q","Conc","Flux","FNConc","FNFlux"
"501",6,2016,2016.45537340619,391.905153742495,0.050975317881781,1718.21558243732,0.0497717848449875,2211.68821657079
"502",7,2016,2016.53870673953,522.217453837834,0.046614373211597,2103.19198050622,0.0453522881706876,1950.56937619124
"503",8,2016,2016.62340619308,533.818226382421,0.0518166561776978,2385.99565034274,0.0499756428348017,2013.01540318854
"504",9,2016,2016.70673952641,470.909155111104,0.0684464109301695,2756.62498329592,0.0663691184389978,2524.85360313725
"505",10,2016,2016.79007285974,329.434536866564,0.0978402591322172,2791.05628676456,0.0958320964960661,2810.7380166364
"506",11,2016,2016.87340619308,426.357316824385,0.164513654426306,6209.48568314063,0.153750692350531,5552.50264977243
"507",12,2016,2016.95673952641,1130.57292743587,0.233882294805901,22848.0672137314,0.227669116275448,13635.0203697908
"508",1,2017,2017.04155251142,1911.38712988572,0.245292213959531,39721.0691755015,0.255157366633546,19262.2543574152
"509",2,2017,2017.12237442922,2325.01535005676,0.199273104429156,39860.290658256,0.221998823123382,18724.549319132
"510",3,2017,2017.20319634703,1890.7432354363,0.154013475165056,25142.0305906714,0.160542102364755,14184.476886688
"511",4,2017,2017.28675799087,1906.76204497884,0.098978880205495,15994.4254941632,0.104054777645022,7009.81239987465
"512",5,2017,2017.3703196347,1368.98250492699,0.0690736637163614,8261.28994646833,0.0672920640512918,3543.65783765066
"513",6,2017,2017.45388127854,740.957479980391,0.0525523781578005,3430.99413146444,0.0498093674837966,2215.84471025313
"514",7,2017,2017.53744292237,424.75269553016,0.0451821591904172,1661.42091760161,0.0451234383410731,1940.82000449557
"515",8,2017,2017.62237442922,565.788859379315,0.0518788292485371,2544.20054324868,0.0497513026846723,2003.91848462562
"516",9,2017,2017.70593607306,602.204932773872,0.0711430081793216,3695.47008470683,0.0665288136253053,2530.58878971374
"517",10,2017,2017.7894977169,377.070780031936,0.101497169337396,3246.6432590677,0.0969017968200294,2842.36854595727
"518",11,2017,2017.87305936073,386.996900371924,0.165788790272489,5682.27579366743,0.156589547696025,5650.46938564594
"519",12,2017,2017.95662100457,408.493345034597,0.239088897884282,8410.71731202185,0.232722215526243,13908.2460279561
"520",1,2018,2018.04155251142,514.818535915695,0.27455912043617,12282.7166219611,0.260856278031278,19665.6479050092
"521",2,2018,2018.12237442922,383.187610324709,0.229228479022497,7689.09631115078,0.226472752564326,19104.4888952456
"522",3,2018,2018.20319634703,752.040632752647,0.169034829016145,10463.6103305535,0.163004858840113,14414.9257704453
"523",4,2018,2018.28675799087,1005.81438301542,0.108359593358991,9633.15542738311,0.104865852914329,7074.78593698301
"524",5,2018,2018.3703196347,306.899807837039,0.0664489317196451,1766.51000567274,0.0672948918687789,3550.19967576539
"525",6,2018,2018.45388127854,341.595556694144,0.0497089201854839,1468.10388608026,0.0495640053485596,2207.17494058025
"526",7,2018,2018.53744292237,434.252540763523,0.0450448081171764,1692.7413402548,0.0448511810608456,1929.23445670046
"527",8,2018,2018.62237442922,523.222245160593,0.0513645366832668,2317.53876813372,0.049627535465547,1998.82747277585
"528",9,2018,2018.70593607306,477.893977215378,0.0695025034899269,2853.09004391493,0.0668809340730617,2543.5177192001
"529",10,2018,2018.7894977169,316.317442871267,0.0984443763644149,2649.26559343451,0.0981963615294844,2880.5730984102
"530",11,2018,2018.87305936073,272.143771500569,0.151276278645732,3692.05162540371,0.15940568452883,5745.73191840176
"531",12,2018,2018.95662100457,427.401690835617,0.242927205627367,9116.19623206374,0.23728358130796,14150.8494311599
"532",1,2019,2019.04155251142,894.172932590267,0.27789084738626,21476.838080539,0.265949105306654,20029.8658774757
"533",2,2019,2019.12237442922,1565.82047259368,0.231205006163374,30391.6435025267,0.230536379153312,19463.8255831682
"534",3,2019,2019.20319634703,1979.98697383048,0.156509250830581,27008.5462222205,0.165254747216288,14637.8445441641
"535",4,2019,2019.28264840183,1861.15094688351,0.104003422636738,16822.2580411819,0.107964244332595,7414.07533072339
