Date,Remarks,SSC_Conc
2/10/81,,48
2/10/81,,55
2/10/81,,52
2/10/81,,51
2/11/81,,71
2/12/81,,69
2/13/81,,64
2/14/81,,56
2/16/81,,58
2/17/81,,55
2/18/81,,59
2/19/81,,63
2/20/81,,57
2/21/81,,47
2/22/81,,41
2/23/81,,37
2/24/81,,51
2/25/81,,56
2/26/81,,41
2/27/81,,42
2/28/81,,40
3/1/81,,35
3/2/81,,32
3/3/81,,37
3/4/81,,63
3/5/81,,54
3/6/81,,76
3/7/81,,104
3/8/81,,108
3/9/81,,98
3/10/81,,88
3/11/81,,85
3/12/81,,76
3/13/81,,67
3/14/81,,62
3/15/81,,66
3/16/81,,65
3/17/81,,61
3/18/81,,79
3/19/81,,66
3/20/81,,70
3/21/81,,161
3/22/81,,142
3/23/81,,138
3/23/81,,151
3/24/81,,119
3/25/81,,90
3/26/81,,139
3/27/81,,146
3/28/81,,88
3/29/81,,88
3/30/81,,81
3/31/81,,76
4/1/81,,69
4/2/81,,68
4/3/81,,71
4/4/81,,63
4/5/81,,64
4/6/81,,68
4/7/81,,59
4/8/81,,74
4/9/81,,90
4/10/81,,80
4/11/81,,81
4/12/81,,82
4/13/81,,73
4/14/81,,81
4/15/81,,77
4/16/81,,80
4/17/81,,73
4/18/81,,73
4/19/81,,99
4/20/81,,93
4/21/81,,76
4/21/81,,73
4/22/81,,77
4/23/81,,75
4/24/81,,79
4/26/81,,86
4/27/81,,81
4/28/81,,119
4/29/81,,90
4/30/81,,72
5/1/81,,89
5/2/81,,89
5/3/81,,97
5/4/81,,92
5/5/81,,86
5/6/81,,91
5/7/81,,78
5/8/81,,86
5/9/81,,89
5/10/81,,80
5/11/81,,89
5/12/81,,113
5/13/81,,143
5/14/81,,99
5/15/81,,99
5/16/81,,92
5/17/81,,106
5/18/81,,123
5/19/81,,116
5/20/81,,89
5/21/81,,95
5/22/81,,93
5/23/81,,101
5/24/81,,95
5/25/81,,94
5/26/81,,105
5/27/81,,100
5/28/81,,94
5/29/81,,103
5/30/81,,106
5/31/81,,106
6/1/81,,104
6/2/81,,93
6/3/81,,92
6/4/81,,90
6/5/81,,101
6/6/81,,104
6/7/81,,106
6/8/81,,102
6/10/81,,107
6/11/81,,91
6/12/81,,90
6/13/81,,91
6/14/81,,102
6/15/81,,97
6/16/81,,102
6/17/81,,98
6/18/81,,96
6/19/81,,103
6/20/81,,111
6/21/81,,124
6/22/81,,98
6/23/81,,105
6/23/81,,100
6/25/81,,111
6/26/81,,110
6/27/81,,110
6/28/81,,126
6/29/81,,139
6/30/81,,401
7/1/81,,122
7/2/81,,127
7/3/81,,135
7/4/81,,135
7/5/81,,132
7/6/81,,140
7/7/81,,134
7/8/81,,112
7/9/81,,137
7/10/81,,138
7/11/81,,125
7/12/81,,137
7/13/81,,121
7/14/81,,134
7/15/81,,132
7/16/81,,104
7/17/81,,153
7/18/81,,148
7/19/81,,140
7/20/81,,146
7/21/81,,97
7/22/81,,110
7/23/81,,101
7/24/81,,110
7/24/81,,120
7/25/81,,121
7/26/81,,143
7/27/81,,139
7/28/81,,137
7/29/81,,153
7/30/81,,129
7/31/81,,203
8/1/81,,132
8/2/81,,193
8/3/81,,129
8/4/81,,121
8/6/81,,120
8/7/81,,120
8/8/81,,125
8/9/81,,108
8/10/81,,122
8/11/81,,130
8/12/81,,111
8/13/81,,97
8/14/81,,95
8/15/81,,104
8/16/81,,95
8/17/81,,97
8/18/81,,90
8/19/81,,83
8/20/81,,62
8/21/81,,78
8/22/81,,100
8/23/81,,90
8/24/81,,102
8/25/81,,98
8/26/81,,124
8/27/81,,73
8/28/81,,80
8/29/81,,81
8/30/81,,201
8/31/81,,87
9/1/81,,92
9/2/81,,111
9/3/81,,74
9/4/81,,95
9/5/81,,90
9/6/81,,85
9/7/81,,107
9/8/81,,82
9/9/81,,91
9/10/81,,75
9/11/81,,91
9/12/81,,85
9/13/81,,86
9/14/81,,108
9/15/81,,78
9/16/81,,101
9/17/81,,75
9/18/81,,86
9/19/81,,91
9/20/81,,158
9/21/81,,72
9/22/81,,65
9/23/81,,68
9/24/81,,76
9/25/81,,60
9/25/81,,80
9/27/81,,74
9/28/81,,78
9/29/81,,65
9/30/81,,60
11/5/81,,53
1/18/82,,48
5/12/82,,42
7/22/82,,85
9/20/82,,68
11/29/82,,38
1/15/85,,24
2/25/85,,38
5/14/85,,127
6/28/85,,119
7/16/85,,96
7/30/85,,86
8/13/85,,98
8/26/85,,94
9/10/85,,98
9/25/85,,96
10/9/85,,90
10/22/85,,56
11/5/85,,54
12/3/85,,59
12/17/85,,27
1/7/86,,43
1/22/86,,45
2/4/86,,66
2/14/86,,146
2/15/86,,379
2/17/86,,274
2/18/86,,577
2/18/86,,737
2/19/86,,540
2/20/86,,462
2/21/86,,194
2/22/86,,179
2/23/86,,185
2/23/86,,196
2/23/86,,190
2/23/86,,135
2/24/86,,98
2/25/86,,80
2/26/86,,66
2/27/86,,59
2/28/86,,58
3/1/86,,61
3/2/86,,67
3/3/86,,71
3/3/86,,87
3/4/86,,68
3/5/86,,73
3/6/86,,74
3/7/86,,71
3/8/86,,78
3/9/86,,75
3/10/86,,100
3/11/86,,84
3/11/86,,95
3/11/86,,112
3/11/86,,86
3/11/86,,107
3/11/86,,117
3/11/86,,141
3/11/86,,106
3/12/86,,93
3/13/86,,74
3/14/86,,56
3/15/86,,65
3/16/86,,63
3/17/86,,70
3/17/86,,69
3/17/86,,86
3/18/86,,55
3/18/86,,46
3/18/86,,55
3/19/86,,53
3/20/86,,47
3/21/86,,39
3/22/86,,37
3/23/86,,36
3/24/86,,35
3/25/86,,36
3/26/86,,39
3/27/86,,38
3/28/86,,41
3/29/86,,38
3/30/86,,39
3/31/86,,46
4/1/86,,67
4/1/86,,40
4/2/86,,44
4/3/86,,47
4/4/86,,49
4/5/86,,45
4/6/86,,49
4/7/86,,40
4/8/86,,49
4/9/86,,43
4/10/86,,48
4/11/86,,46
4/12/86,,42
4/13/86,,48
4/14/86,,49
4/14/86,,56
4/15/86,,50
4/15/86,,57
4/15/86,,62
4/16/86,,52
4/17/86,,49
4/18/86,,47
4/19/86,,69
4/20/86,,62
4/21/86,,60
4/22/86,,63
4/23/86,,77
4/24/86,,79
4/25/86,,78
4/26/86,,81
4/27/86,,81
4/28/86,,77
4/28/86,,80
4/28/86,,95
4/29/86,,86
4/30/86,,108
5/1/86,,88
5/2/86,,80
5/3/86,,84
5/4/86,,83
5/5/86,,91
5/5/86,,75
5/6/86,,76
6/2/86,,79
6/16/86,,91
8/25/86,,67
9/23/86,,68
10/21/86,,56
10/22/86,,62
11/21/86,,34
12/16/86,,40
1/16/87,,29
1/22/87,,26
2/19/87,,103
3/9/87,,134
3/9/87,,148
3/9/87,,134
3/9/87,,130
3/9/87,,146
3/9/87,,90
3/25/87,,63
4/23/87,,80
5/18/87,,100
6/17/87,,132
7/13/87,,110
7/13/87,,110
7/13/87,,112
7/13/87,,112
7/13/87,,115
7/13/87,,113
7/21/87,,127
8/17/87,,111
8/21/87,,100
9/21/87,,54
10/22/87,,45
11/16/87,,36
11/19/87,,51
11/27/87,,32
12/17/87,,21
1/11/88,,42
1/22/88,,82
2/19/88,,39
3/16/88,,66
3/16/88,,66
3/16/88,,70
3/16/88,,66
3/16/88,,72
3/16/88,,68
5/19/88,,46
7/18/88,,103
8/24/88,,113
8/26/88,,115
9/19/88,,45
9/19/88,,45
9/19/88,,45
9/19/88,,45
9/19/88,,45
9/19/88,,45
9/28/88,,48
10/13/88,,43
11/14/88,,34
12/12/88,,29
1/9/89,,34
2/13/89,,60
3/13/89,,94
3/13/89,,94
3/13/89,,94
3/13/89,,94
3/13/89,,94
3/13/89,,94
4/11/89,,75
5/15/89,,70
6/13/89,,119
7/10/89,,119
8/15/89,,153
9/26/89,,84
9/26/89,,84
9/26/89,,84
9/26/89,,84
9/26/89,,84
9/26/89,,84
12/11/89,,31
1/8/90,,33
2/12/90,,63
3/12/90,,54
4/3/90,,53
4/3/90,,57
4/3/90,,62
4/3/90,,56
4/3/90,,51
4/3/90,,46
5/18/90,,51
6/15/90,,55
7/13/90,,126
8/10/90,,88
9/19/90,,41
9/19/90,,47
9/19/90,,50
9/19/90,,50
9/19/90,,51
9/19/90,,55
10/15/90,,36
11/13/90,,21
12/11/90,,21
1/9/91,,35
2/13/91,,51
3/12/91,,93
3/12/91,,90
3/12/91,,94
3/12/91,,91
3/12/91,,88
3/12/91,,84
4/17/91,,65
5/14/91,,68
6/19/91,,114
7/16/91,,132
7/16/91,,132
9/11/91,,71
9/11/91,,84
9/11/91,,78
9/11/91,,80
9/11/91,,67
9/11/91,,52
11/6/91,,67
11/6/91,,66
1/14/92,,28
1/14/92,,28
2/27/92,,115
2/27/92,,115
3/18/92,,67
3/18/92,,76
3/18/92,,80
3/18/92,,88
3/18/92,,86
3/18/92,,80
3/18/92,,80
4/2/92,,82
4/29/92,,111
5/6/92,,82
5/13/92,,64
5/20/92,,38
5/27/92,,65
5/27/92,,65
6/3/92,,45
6/10/92,,71
6/17/92,,49
6/24/92,,78
7/2/92,,57
7/8/92,,83
7/15/92,,111
7/15/92,,111
7/15/92,,100
7/22/92,,52
7/29/92,,53
8/5/92,,108
8/12/92,,63
8/19/92,,32
8/26/92,,58
9/15/92,,28
9/15/92,,28
9/15/92,,28
9/15/92,,30
9/15/92,,31
9/15/92,,29
9/15/92,,25
11/17/92,,32
11/17/92,,34
12/16/92,,18
12/22/92,,32
1/6/93,,49
1/12/93,,198
1/13/93,,278
1/16/93,,232
1/22/93,,193
1/23/93,,154
1/29/93,,56
2/4/93,,53
2/11/93,,150
2/26/93,,180
3/5/93,,91
3/12/93,,59
3/17/93,,66
3/17/93,,68
3/17/93,,72
3/17/93,,66
3/17/93,,64
3/17/93,,60
3/18/93,,67
3/26/93,,137
3/30/93,,113
4/1/93,,94
4/6/93,,76
4/14/93,,81
4/20/93,,72
4/27/93,,64
5/4/93,,61
5/21/93,,85
5/25/93,,66
6/1/93,,60
6/14/93,,147
6/29/93,,147
7/13/93,,155
7/15/93,,158
8/4/93,,126
8/25/93,,85
9/7/93,,78
9/14/93,,71
9/14/93,,66
9/14/93,,75
9/14/93,,76
9/14/93,,70
9/14/93,,66
9/29/93,,56
10/13/93,,76
10/27/93,,55
11/16/93,,29
11/17/93,,32
12/27/93,,15
1/4/94,,65
1/11/94,,28
1/12/94,,33
1/18/94,,29
2/1/94,,34
2/16/94,,69
2/23/94,,81
3/1/94,,79
3/18/94,,66
3/18/94,,75
3/18/94,,74
3/18/94,,78
3/18/94,,78
3/18/94,,74
4/29/94,,51
5/18/94,,80
5/25/94,,57
6/24/94,,142
6/24/94,,142
6/28/94,,100
7/12/94,,117
7/26/94,,188
8/23/94,,90
9/13/94,,78
9/13/94,,78
9/13/94,,84
9/13/94,,83
9/13/94,,90
9/13/94,,85
9/29/94,,98
10/27/94,,60
11/16/94,,40
11/16/94,,40
11/30/94,,19
12/29/94,,56
1/10/95,,511
1/10/95,,511
1/24/95,,224
1/25/95,,374
1/25/95,,374
1/31/95,,146
2/6/95,,95
2/15/95,,72
3/2/95,,58
3/6/95,,65
3/15/95,,157
3/15/95,,130
3/15/95,,152
3/15/95,,178
3/15/95,,167
3/15/95,,164
3/17/95,,247
3/17/95,,207
3/17/95,,242
3/17/95,,274
3/17/95,,264
3/17/95,,222
3/21/95,,42
4/3/95,,49
4/26/95,,68
5/17/95,,56
5/17/95,,56
7/11/95,,174
7/11/95,,171
7/27/95,,122
9/14/95,,81
9/14/95,,84
9/14/95,,86
9/14/95,,86
9/14/95,,76
9/14/95,,80
9/14/95,,75
11/1/95,,47
12/8/95,,44
1/5/96,,48
2/21/96,,186
4/29/96,,64
6/13/96,,80
8/8/96,,122
9/18/96,,62
1/9/97,,68
2/4/97,,56
3/5/97,,30
4/8/97,,51
6/11/97,,61
7/9/97,,84
8/7/97,,70
9/3/97,,48
10/3/97,,46
10/9/97,,52
11/6/97,,33
11/18/97,,34
12/22/97,,22
12/23/97,,20
1/8/98,,33
1/21/98,,127
2/4/98,,495
2/6/98,,154
2/10/98,,115
3/5/98,,35
3/10/98,,57
4/1/98,,56
4/2/98,,49
5/7/98,,93
5/12/98,,83
6/10/98,,70
6/11/98,,85
7/7/98,,94
7/9/98,,92
8/5/98,,77
8/10/98,,79
9/4/98,,74
9/18/98,,90
10/1/98,,82
10/19/98,,40
11/9/98,,35
11/10/98,,42
12/3/98,,50
1/8/99,,21
1/15/99,,17
2/11/99,,176
2/12/99,,181
3/10/99,,49
3/12/99,,72
4/7/99,,44
4/28/99,,72
5/4/99,,69
5/21/99,,62
6/2/99,,67
6/18/99,,60
7/9/99,,88
8/4/99,,96
8/12/99,,88
9/22/99,,70
10/1/99,,78
10/6/99,,69
11/2/99,,54
11/3/99,,49
11/30/99,,30
12/8/99,,19
1/4/00,,23
1/26/00,,112
2/16/00,,228
2/23/00,,76
3/7/00,,82
3/9/00,,67
4/11/00,,40
4/26/00,,62
5/19/00,,53
5/30/00,,53
6/14/00,,57
6/15/00,,60
7/12/00,,63
7/17/00,,36
7/26/00,,36
8/8/00,,30
8/9/00,,23
8/23/00,,84
9/7/00,,37
9/20/00,,58
10/3/00,,42
10/4/00,,43
10/18/00,,72
11/1/00,,64
11/29/00,,44
12/12/00,,39
12/13/00,,30
1/11/01,,76
1/12/01,,118
2/15/01,,64
2/20/01,,68
3/8/01,,145
3/20/01,,65
4/4/01,,37
4/18/01,,46
5/7/01,,59
5/21/01,,56
6/12/01,,28
6/14/01,,49
6/19/01,,50
6/28/01,,63
7/12/01,,58
7/18/01,,60
7/26/01,,63
8/1/01,,74
8/9/01,,54
8/14/01,,60
8/15/01,,38
8/23/01,,167
9/6/01,,29
9/11/01,,43
9/12/01,,42
9/20/01,,50
10/3/01,,50
10/4/01,,46
10/10/01,,39
10/18/01,,57
11/1/01,,56
11/6/01,,54
11/8/01,,42
11/16/01,,58
12/4/01,,30
12/5/01,,38
1/7/02,,112
1/17/02,,34
1/31/02,,15
2/5/02,,22
2/7/02,,25
2/28/02,,57
3/5/02,,44
3/13/02,,53
3/27/02,,39
4/3/02,,46
4/9/02,,36
4/23/02,,31
5/1/02,,58
5/6/02,,45
5/20/02,,37
6/5/02,,60
6/10/02,,47
6/26/02,,53
7/3/02,,71
7/10/02,,54
7/25/02,,78
8/6/02,,61
8/9/02,,58
9/11/02,,17
9/11/02,,34
10/8/02,,50
10/16/02,,32
11/6/02,,43
11/8/02,,47
12/4/02,,30
12/11/02,,34
12/17/02,,150
12/18/02,,263
12/18/02,,145
12/19/02,,168
12/19/02,,172
1/2/03,,57
1/8/03,,34
1/24/03,,34
2/5/03,,34
2/6/03,,27
2/19/03,,34
3/4/03,,68
3/11/03,,54
3/27/03,,52
4/2/03,,61
4/8/03,,37
4/29/03,,38
5/7/03,,77
5/13/03,,45
5/28/03,,49
6/4/03,,51
6/10/03,,16
6/24/03,,32
7/2/03,,53
7/9/03,,46
7/23/03,,67
8/6/03,,39
8/7/03,,70
9/3/03,,63
9/3/03,,54
10/7/03,,68
10/8/03,,52
11/3/03,,41
12/3/03,,30
12/16/03,,35
1/6/04,,58
1/21/04,,29
2/3/04,,40
3/3/04,,148
3/24/04,,50
4/6/04,,60
4/27/04,,49
5/4/04,,67
5/19/04,,60
6/8/04,,48
6/28/04,,33
7/4/04,,54
8/3/04,,57
8/9/04,,74
9/8/04,,52
10/1/04,,46
10/19/04,,82
11/4/04,,61
12/1/04,,28
12/20/04,,33
1/5/05,,228
1/13/05,,238
2/2/05,,84
2/24/05,,89
3/3/05,,100
3/31/05,,123
4/6/05,,101
4/20/05,,47
5/3/05,,69
6/3/05,,91
6/22/05,,56
7/1/05,,68
8/2/05,,72
8/31/05,,51
9/7/05,,53
10/4/05,,34
10/18/05,,54
11/2/05,,49
12/6/05,,34
12/14/05,,46
1/11/06,,55
2/1/06,,56
2/15/06,,48
3/10/06,,73
4/19/06,,36
4/26/06,,41
5/1/06,,38
6/5/06,,70
6/14/06,,62
7/6/06,,118
8/9/06,,30
8/10/06,,30
9/6/06,,37
10/6/06,,38
10/19/06,,42
11/7/06,,38
11/21/06,,34
12/5/06,,18
12/14/06,,24
12/28/06,,21
1/9/07,,16
1/24/07,,14
1/24/07,,11
2/7/07,,26
2/14/07,,42
2/21/07,,82
3/13/07,,83
3/22/07,,54
3/27/07,,74
4/12/07,,55
4/30/07,,74
4/30/07,,57
5/9/07,,58
5/15/07,,65
5/23/07,,46
6/6/07,,40
6/18/07,,80
7/5/07,,55
7/25/07,,50
8/7/07,,52
8/22/07,,45
8/23/07,,44
9/13/07,,58
9/27/07,,30
10/10/07,,32
10/30/07,,74
11/8/07,,45
11/28/07,,21
12/3/07,,30
12/11/07,,24
12/18/07,,31
1/5/08,,112
1/8/08,,144
1/27/08,,344
1/29/08,,175
2/5/08,,86
2/21/08,,49
2/22/08,,58
3/12/08,,60
3/18/08,,45
3/26/08,,38
4/8/08,,38
4/22/08,,54
4/28/08,,79
5/8/08,,60
5/21/08,,58
6/2/08,,48
6/6/08,,39
6/19/08,,57
7/9/08,,40
7/16/08,,54
7/23/08,,40
8/6/08,,38
8/20/08,,42
8/27/08,,29
9/9/08,,26
9/24/08,,30
10/7/08,,31
10/28/08,,36
11/10/08,,34
11/13/08,,22
12/10/08,,12
12/23/08,,21
1/7/09,,12
1/21/09,,22
1/21/09,,14
1/21/09,,13
2/4/09,,31
2/18/09,,51
3/10/09,,62
3/19/09,,52
3/25/09,,33
4/8/09,,29
4/15/09,,35
4/22/09,,36
5/5/09,,37
5/13/09,,64
5/20/09,,32
6/2/09,,33
6/16/09,,30
7/7/09,,30
7/8/09,,26
7/23/09,,147
8/6/09,,34
8/18/09,,20
8/31/09,,25
9/9/09,,34
9/23/09,,28
9/24/09,,21
11/10/09,,20
11/24/09,,15
12/1/09,,16
12/15/09,,32
12/15/09,,37
1/5/10,,30
1/19/10,,108
1/19/10,,72
2/2/10,,50
2/11/10,,72
2/17/10,,47
3/3/10,,75
3/18/10,,63
4/9/10,,50
4/20/10,,48
5/5/10,,62
5/11/10,,78
5/18/10,,51
5/20/10,,62
6/2/10,,48
6/15/10,,77
7/13/10,,47
7/20/10,,82
8/4/10,,59
8/26/10,,45
9/29/10,,32
10/14/10,,54
10/25/10,,61
11/8/10,,87
11/30/10,,24
12/14/10,,54
12/29/10,,177
1/5/11,,112
1/13/11,,119
1/25/11,,69
2/9/11,,64
2/28/11,,126
3/3/11,,67
3/16/11,,49
3/30/11,,98
4/19/11,,177
4/26/11,,46
5/2/11,,59
5/11/11,,47
6/2/11,,55
6/14/11,,55
7/6/11,,157
7/25/11,,55
8/2/11,,43
8/9/11,,41
8/23/11,,31
9/7/11,,41
9/20/11,,37
10/13/11,,61
10/13/11,,68
10/26/11,,48
11/22/11,,42
11/30/11,,49
12/6/11,,17
12/28/11,,15
1/4/12,,18
1/18/12,,15
1/19/12,,14
2/7/12,,22
2/21/12,,29
3/9/12,,40
3/13/12,,40
4/3/12,,38
4/10/12,,37
4/16/12,,139
5/15/12,,55
5/15/12,,57
5/16/12,,45
5/30/12,,42
6/21/12,,35
7/2/12,,38
7/23/12,,41
8/8/12,,33
8/14/12,,36
8/23/12,,38
9/6/12,,19
9/20/12,,29
10/3/12,,23
10/17/12,,32
11/14/12,,21
11/28/12,,22
1/8/13,,61
1/10/13,,63
1/24/13,,42
2/7/13,,28
2/20/13,,32
2/27/13,,27
3/21/13,,10
4/10/13,,48
4/23/13,,46
5/1/13,,46
5/9/13,,46
5/29/13,,40
6/11/13,,38
6/25/13,,26
7/19/13,,30
7/26/13,,32
8/2/13,,25
8/7/13,,21
8/29/13,,30
9/6/13,,24
10/18/13,,24
10/24/13,,29
11/21/13,,56
12/3/13,,33
12/5/13,,12
12/17/13,,15
1/9/14,,17
1/14/14,,17
1/23/14,,14
2/12/14,,386
2/25/14,,12
2/25/14,,16
2/27/14,,18
3/25/14,,20
4/17/14,,107
4/29/14,,47
5/15/14,,22
5/29/14,,14
6/4/14,,14
6/10/14,,23
6/20/14,,528
7/1/14,,22
7/15/14,,25
7/23/14,,16
8/4/14,,14
8/26/14,,11
9/3/14,,9
10/9/14,,6
10/9/14,,10
10/15/14,,9
11/4/14,,27
11/12/14,,12
11/12/14,,13
11/12/14,,20
11/12/14,,14
11/12/14,,15
11/12/14,,19
11/12/14,,12
11/12/14,,10
11/12/14,,15
11/12/14,,19
11/12/14,,15
12/1/14,,12
12/16/14,,296
1/5/15,,10
1/8/15,,14
1/21/15,,13
2/18/15,,17
2/23/15,,21
3/10/15,,16
4/6/15,,35
4/14/15,,41
4/23/15,,19
5/15/15,,13
5/20/15,,19
5/28/15,,8
5/28/15,,10
6/11/15,,10
6/30/15,,17
7/17/15,,3
7/24/15,,8
7/24/15,,8
7/28/15,,5
7/31/15,,7
8/14/15,,8
8/18/15,,6
9/2/15,,7
9/8/15,,6
9/23/15,,6
10/15/15,,5
10/21/15,,4
10/27/15,,21
11/3/15,,20
11/10/15,,2
11/30/15,,4
12/8/15,,5
12/15/15,,4
12/21/15,,9
1/13/16,,39
1/19/16,,461
1/26/16,,57
1/27/16,,55
2/9/16,,31
2/17/16,,19
2/23/16,,21
3/7/16,,35
3/16/16,,92
3/29/16,,102
4/19/16,,487
4/19/16,,47
5/12/16,,45
5/18/16,,27
5/19/16,,31
5/25/16,,24
6/15/16,,20
6/21/16,,19
6/29/16,,22
7/12/16,,20
7/13/16,,32
7/27/16,,13
8/9/16,,22
8/17/16,,16
8/18/16,,14
8/18/16,,14
8/18/16,,20
8/18/16,,16
8/18/16,,17
8/18/16,,16
8/18/16,,16
8/18/16,,16
8/18/16,,14
8/18/16,,16
8/18/16,,16
8/18/16,,15
8/18/16,,17
9/6/16,,16
9/20/16,,13
10/1/16,,35
10/2/16,,22
10/3/16,,28
10/4/16,,22
10/5/16,,18
10/6/16,,21
10/7/16,,25
10/8/16,,26
10/9/16,,34
10/10/16,,27
10/11/16,,28
10/12/16,,16
10/13/16,,27
10/14/16,,23
10/15/16,,34
10/16/16,,53
10/17/16,,53
10/18/16,,28
10/19/16,,45
10/20/16,,24
10/21/16,,22
10/22/16,,45
10/23/16,,27
10/25/16,,31
10/26/16,,31
10/27/16,,26
10/28/16,,29
10/29/16,,25
10/30/16,,28
10/31/16,,26
11/1/16,,22
11/2/16,,21
11/3/16,,18
11/4/16,,24
11/5/16,,21
11/6/16,,22
11/7/16,,18
11/8/16,,22
11/9/16,,20
11/10/16,,18
11/11/16,,18
11/12/16,,20
11/13/16,,20
11/14/16,,23
11/14/16,,10
11/15/16,,20
11/15/16,,35
11/16/16,,22
11/17/16,,18
11/18/16,,16
11/19/16,,14
11/20/16,,19
11/21/16,,21
11/22/16,,17
11/23/16,,19
11/24/16,,14
11/25/16,,17
11/26/16,,14
11/27/16,,18
11/28/16,,27
11/29/16,,28
11/30/16,,17
12/1/16,,14
12/2/16,,14
12/3/16,,20
12/4/16,,18
12/5/16,,13
12/6/16,,18
12/7/16,,15
12/8/16,,13
12/9/16,,22
12/10/16,,32
12/11/16,,24
12/12/16,,19
12/13/16,,26
12/14/16,,19
12/15/16,,29
12/16/16,,27
12/16/16,,13
12/17/16,,56
12/19/16,,43
12/20/16,,31
12/21/16,,31
12/21/16,,25
12/22/16,,21
12/23/16,,25
12/24/16,,16
12/25/16,,14
12/26/16,,14
12/27/16,,15
12/28/16,,9
12/29/16,,12
12/30/16,,12
1/1/17,,13
1/2/17,,12
1/3/17,,16
1/4/17,,19
1/5/17,,311
1/6/17,,253
1/7/17,,196
1/8/17,,195
1/9/17,,108
1/9/17,,32
1/10/17,,161
1/10/17,,125
1/11/17,,176
1/12/17,,260
1/13/17,,146
1/14/17,,129
1/15/17,,142
1/16/17,,138
1/17/17,,93
1/18/17,,125
1/19/17,,99
1/21/17,,162
1/22/17,,101
1/23/17,,114
1/24/17,,87
1/24/17,,87
1/25/17,,70
1/26/17,,53
1/27/17,,52
1/28/17,,46
1/29/17,,35
1/30/17,,61
1/31/17,,52
2/1/17,,43
2/2/17,,53
2/3/17,,57
2/4/17,,56
2/5/17,,49
2/6/17,,51
2/7/17,,53
2/7/17,,914
2/8/17,,86
2/9/17,,77
2/10/17,,50
2/11/17,,56
2/12/17,,54
2/13/17,,61
2/14/17,,61
2/15/17,,70
2/16/17,,51
2/17/17,,59
2/18/17,,56
2/19/17,,63
2/20/17,,52
2/21/17,,44
2/22/17,,69
2/23/17,,67
2/23/17,,54
2/24/17,,41
2/25/17,,31
2/26/17,,43
2/27/17,,38
2/28/17,,28
2/28/17,,22
3/1/17,,24
3/2/17,,34
3/3/17,,31
3/4/17,,45
3/5/17,,32
3/6/17,,38
3/7/17,,29
3/8/17,,33
3/8/17,,26
3/9/17,,33
3/10/17,,30
3/11/17,,35
3/12/17,,27
3/13/17,,40
3/14/17,,24
3/14/17,,29
3/15/17,,22
3/16/17,,28
3/17/17,,29
3/18/17,,30
3/19/17,,35
3/20/17,,34
3/21/17,,33
3/22/17,,33
3/23/17,,33
3/24/17,,33
3/25/17,,30
3/26/17,,38
3/27/17,,22
3/28/17,,22
3/29/17,,34
3/30/17,,29
3/31/17,,28
4/1/17,,26
4/2/17,,28
4/3/17,,26
4/4/17,,34
4/5/17,,36
4/6/17,,37
4/7/17,,34
4/8/17,,33
4/9/17,,42
4/10/17,,46
4/11/17,,40
4/12/17,,36
4/13/17,,40
4/14/17,,35
4/15/17,,29
4/16/17,,34
4/17/17,,35
4/18/17,,32
4/19/17,,39
4/20/17,,28
4/21/17,,25
4/22/17,,33
4/23/17,,22
4/24/17,,25
4/25/17,,26
4/25/17,,18
4/26/17,,37
4/27/17,,26
4/28/17,,27
4/29/17,,27
4/30/17,,24
5/1/17,,23
5/2/17,,25
5/3/17,,24
5/4/17,,28
5/5/17,,25
5/6/17,,25
5/7/17,,37
5/8/17,,32
5/9/17,,34
5/10/17,,39
5/11/17,,36
5/12/17,,29
5/13/17,,35
5/14/17,,39
5/15/17,,39
5/16/17,,15
5/16/17,,34
5/16/17,,31
5/17/17,,35
5/18/17,,39
5/19/17,,41
5/20/17,,39
5/21/17,,46
5/22/17,,51
5/23/17,,64
5/24/17,,53
5/24/17,,62
5/25/17,,66
5/26/17,,64
5/27/17,,59
5/28/17,,54
5/29/17,,53
5/30/17,,52
5/31/17,,52
6/1/17,,58
6/2/17,,64
6/3/17,,66
6/4/17,,53
6/5/17,,57
6/6/17,,57
6/6/17,,74
6/7/17,,52
6/8/17,,56
6/9/17,,54
6/10/17,,59
6/11/17,,49
6/12/17,,61
6/13/17,,54
6/13/17,,47
6/14/17,,56
6/15/17,,51
6/16/17,,49
6/17/17,,54
6/18/17,,46
6/19/17,,57
6/20/17,,53
6/21/17,,56
6/22/17,,54
6/23/17,,60
6/24/17,,59
6/25/17,,56
6/26/17,,62
6/27/17,,54
6/28/17,,48
6/29/17,,53
6/29/17,,63
6/30/17,,60
7/1/17,,56
7/2/17,,74
7/3/17,,62
7/4/17,,71
7/5/17,,71
7/6/17,,74
7/7/17,,62
7/8/17,,70
7/9/17,,63
7/10/17,,67
7/11/17,,56
7/12/17,,51
7/13/17,,54
7/14/17,,59
7/15/17,,59
7/16/17,,59
7/17/17,,54
7/18/17,,45
7/19/17,,51
7/19/17,,52
7/20/17,,58
7/21/17,,45
7/22/17,,40
7/24/17,,38
7/25/17,,38
7/25/17,,44
7/26/17,,34
7/27/17,,33
7/28/17,,33
7/29/17,,31
7/30/17,,29
7/31/17,,27
8/1/17,,26
8/2/17,,32
8/3/17,,30
8/4/17,,32
8/5/17,,29
8/6/17,,47
8/7/17,,37
8/8/17,,40
8/9/17,,41
8/10/17,,43
8/11/17,,43
8/12/17,,41
8/13/17,,43
8/14/17,,43
